"","Date","Count","DayNight","Game","Weekday","Area"
"1881",2006-02-21,39,0,0,1,0
"1882",2006-02-22,44,0,0,1,0
"1883",2006-02-23,46,0,0,1,0
"1884",2006-02-24,46,0,0,1,0
"1885",2006-02-25,59,0,0,0,0
"1886",2006-02-26,33,0,0,0,0
"1887",2006-02-27,33,0,0,1,0
"1888",2006-02-28,49,0,0,1,0
"1889",2006-03-01,42,0,0,1,0
"1890",2006-03-02,47,0,0,1,0
"1891",2006-03-03,49,0,0,1,0
